Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume,Log Close
2015-08-28,105.08,106.0,104.85,105.62,49919628.0,0.0,1.0,102.2377026093219,103.13281763026382,102.01392385408641,102.76309620857042,49919628.0,4.659847747278787
2015-08-31,105.03,105.61,104.05,104.31,39549380.0,0.0,1.0,102.18905505383593,102.75336669747323,101.23556296631085,101.48853025483791,39549380.0,4.64736723468788
2015-09-01,101.68,103.29,100.63,101.05,73155538.0,0.0,1.0,98.92966883627571,100.49612012292405,97.90807017107026,98.31670963715244,73155538.0,4.61561544384963
2015-09-02,102.89,103.92,101.7,103.9,43963563.0,0.0,1.0,100.10693967903626,101.10907932204732,98.94912785847009,101.08962029985294,43963563.0,4.6434288981051814
2015-09-03,104.31,105.02,103.1,103.39,45131794.0,0.0,1.0,101.48853025483791,102.17932554273874,100.31125941207735,100.593415233896,45131794.0,4.638508245598602
2015-09-04,101.97,102.845,101.59,102.16,49379643.0,0.0,1.0,99.21182465809436,100.06315687909888,98.84210323640096,99.39668536894105,49379643.0,4.626540211724284
2015-09-08,104.12,105.165,103.69,105.04,37343527.0,0.0,1.0,101.30366954399122,102.32040345364807,100.88530056681184,102.19878456493313,37343527.0,4.65434122999454
2015-09-09,106.28,106.31,103.59,103.86,47146743.0,0.0,1.0,103.40524394098527,103.43443247427686,100.7880054558399,101.05070225546415,47146743.0,4.6430438384161725
2015-09-10,103.74,105.68,103.62,104.99,47686714.0,0.0,1.0,100.9339481222978,102.8214732751536,100.81719398913148,102.15013700944715,47686714.0,4.65386510752685
2015-09-11,104.51,105.57,104.21,105.57,29106088.0,0.0,1.0,101.68312047678181,102.71444865308443,101.39123514386596,102.71444865308443,29106088.0,4.659374240001603
2015-09-14,105.96,105.98,104.85,105.25,19718804.0,0.0,1.0,103.09389958587504,103.11335860806943,102.01392385408641,102.40310429797421,19718804.0,4.656338472562491
2015-09-15,105.5,106.82,105.11,106.49,30020216.0,0.0,1.0,102.64634207540408,103.93063754023377,102.26689114261349,103.60956367402635,30020216.0,4.668051084027292
2015-09-16,106.51,107.19,106.14,107.09,31329146.0,0.0,1.0,103.62902269622074,104.29062945082998,103.26903078562454,104.19333433985804,31329146.0,4.673669602412784
2015-09-17,106.98,108.725,106.64,107.13,56139806.0,0.0,1.0,104.08630971778891,105.78410940424936,103.75550634048427,104.2322523842468,56139806.0,4.6740430502744665
2015-09-18,105.23,106.6,105.17,105.35,48383995.0,0.26002,1.0,102.63634385617478,103.97257678483541,102.57782270601446,102.75338615649541,48383995.0,4.6572881402501976
2015-09-21,105.93,106.55,104.73,105.68,35772624.0,0.0,1.0,103.31909060804519,103.92380915970182,102.14866760483878,103.07525248237718,35772624.0,4.66041566021407
2015-09-22,104.06,104.4225,103.13,104.1,47359654.0,0.0,1.0,101.49518142804854,101.84874671026714,100.58810360056357,101.53419552815541,47359654.0,4.645351975620923
2015-09-23,104.38,104.66,103.64,104.18,21775134.0,0.0,1.0,101.80729422890357,102.08039292965172,101.08553337692629,101.61222372836917,21775134.0,4.646120172317046
2015-09-24,103.17,104.19,102.27,103.8,38284331.0,0.0,1.0,100.62711770067045,101.62197725339588,99.74930044826564,101.24158977735381,38284331.0,4.642465970731788
2015-09-25,104.91,105.01,102.28,102.92,44700006.0,0.0,1.0,102.32423105531973,102.42176630558694,99.75905397329237,100.38327957500245,44700006.0,4.6339519874135435
2015-09-28,102.48,102.55,99.69,99.98,42914867.0,0.0,1.0,99.95412447382677,100.02239914901381,97.23289099137187,97.51574321714676,42914867.0,4.604970165985424
2015-09-29,100.24,101.26,98.75,99.47,49315527.0,0.0,1.0,97.76933486784148,98.76419442056692,96.3160596388602,97.01831344078404,49315527.0,4.599856091164322
2015-09-30,100.89,101.87,100.5,101.74,40236970.0,0.0,1.0,98.40331399457828,99.35915944719684,98.02292651853621,99.23236362184949,40236970.0,4.622420539394619
2015-10-01,101.94,102.23,100.59,102.22,39339134.0,0.0,1.0,99.42743412238389,99.71028634815877,98.11070824377668,99.70053282313205,39339134.0,4.627127353340134
2015-10-02,100.8,104.01,100.48,104.01,59370859.0,0.0,1.0,98.3155322693378,101.44641380291493,98.00341946848276,101.44641380291493,59370859.0,4.644487048365042
2015-10-05,104.78,105.78,104.55,105.5,32853533.0,0.0,1.0,102.19743522997237,103.17278773264438,101.97310415435781,102.89968903189622,32853533.0,4.658710952916121
2015-10-06,105.25,105.6,104.18,105.0,33051534.0,0.0,1.0,102.65585090622821,102.9972242821634,101.61222372836917,102.41201278056022,33051534.0,4.653960350157523
2015-10-07,105.66,105.86,104.29,105.63,37389334.0,0.0,1.0,103.05574543232373,103.25081593285813,101.7195125036631,103.02648485724357,37389334.0,4.659942421835071
2015-10-08,105.23,106.23,104.21,106.05,50188873.0,0.0,1.0,102.63634385617478,103.61169635884679,101.64148430344932,103.4361329083658,50188873.0,4.663910681010692
2015-10-09,106.1,106.73,105.81,106.53,23916227.0,0.0,1.0,103.48490053349941,104.09937261018278,103.20204830772454,103.90430210964837,23916227.0,4.668426635623106
2015-10-12,106.73,106.9899,106.35,106.79,16161955.0,0.0,1.0,104.09937261018278,104.35286672562724,103.7287386591674,104.1578937603431,16161955.0,4.670864289183454
2015-10-13,106.18,107.26,106.0,106.1,26999613.0,0.0,1.0,103.56292873371318,104.61630943659894,103.38736528323221,103.48490053349941,26999613.0,4.664382045619937
2015-10-14,106.1,106.63,105.49,105.93,30902637.0,0.0,1.0,103.48490053349941,104.00183735991557,102.88993550686949,103.31909060804519,30902637.0,4.662778498608405
2015-10-15,106.32,107.675,106.18,107.67,38393838.0,0.0,1.0,103.69947808408725,105.02108072520781,103.56292873371318,105.01620396269446,38393838.0,4.679070993827626
2015-10-16,107.9,108.18,107.3794,108.12,27091100.0,0.0,1.0,105.24053503830902,105.51363373905718,104.73276652541797,105.45511258889687,27091100.0,4.683241721408247
2015-10-19,107.98,108.81,107.74,108.74,23776270.0,0.0,1.0,105.31856323852278,106.12810581574054,105.08447863788149,106.0598311405535,23776270.0,4.688959711717774
2015-10-20,108.545,108.78,107.81,108.18,23404691.0,0.0,1.0,105.86963740253246,106.09884524066038,105.15275331306854,105.51363373905718,23404691.0,4.683796506443281
2015-10-21,108.73,108.84,107.48,107.52,30195241.0,0.0,1.0,106.05007761552679,106.1573663908207,104.83088698718679,104.86990108729366,30195241.0,4.677676876774839
2015-10-22,108.48,109.8,108.171,109.71,42778702.0,0.0,1.0,105.80623948985878,107.09370479338583,105.50485556653314,107.00592306814534,42778702.0,4.697840520829399
2015-10-23,112.66,113.24,112.07,112.78,53170910.0,0.0,1.0,109.88321295102774,110.44891740257751,109.30775497445126,110.00025525134839,53170910.0,4.725439018379036
2015-10-26,112.7,113.07,112.27,112.85,25918004.0,0.0,1.0,109.92222705113463,110.28310747712327,109.50282547498566,110.06852992653542,25918004.0,4.726059503263545
2015-10-27,112.55,113.24,112.52,113.08,31390511.0,0.0,1.0,109.77592417573382,110.44891740257751,109.74666360065366,110.29286100214999,31390511.0,4.72809553282539
2015-10-28,113.25,114.02,112.34,114.02,42221867.0,0.0,1.0,110.45867092760423,111.20969235466167,109.57110015017271,111.20969235466167,42221867.0,4.736373871603436
2015-10-29,113.5,114.03,113.38,113.84,24913340.0,0.0,1.0,110.70250905327222,111.2194458796884,110.58546675295159,111.03412890418072,24913340.0,4.734793953781597
2015-10-30,113.89,114.08,113.3,113.33,27199231.0,0.0,1.0,111.08289652931431,111.26821350482199,110.50743855273782,110.53669912781798,27199231.0,4.730303916744857
2015-11-02,113.63,114.745,113.39,114.61,22176916.0,0.0,1.0,110.82930487861958,111.91682291909888,110.59522027797831,111.78515033123816,22176916.0,4.741535060508608
2015-11-03,114.38,115.42,114.21,115.01,20418387.0,0.0,1.0,111.56081925562358,112.57518585840248,111.39500933016934,112.17529133230695,20418387.0,4.74501908110449
2015-11-04,115.39,115.47,114.54,115.02,28633048.0,0.0,1.0,112.54592528332232,112.62395348353607,111.71687565605112,112.18504485733366,28633048.0,4.745106026285608
2015-11-05,115.12,115.395,114.11,114.71,25004080.0,0.0,1.0,112.28258010760088,112.55080204583567,111.29747407990214,111.88268558150534,25004080.0,4.742407204293176
2015-11-06,114.49,114.92,113.76,114.79,29924901.0,0.0,1.0,111.66810803091751,112.08750960706648,110.95610070396695,111.96071378171912,29924901.0,4.743104372077405
2015-11-09,114.36,114.51,112.865,113.57,33479755.0,0.0,1.0,111.54131220557015,111.68761508097096,110.0831602140755,110.77078372845926,33479755.0,4.732419386903555
2015-11-10,112.97,113.39,112.63,113.28,35452127.0,0.0,1.0,110.18557222685607,110.59522027797831,109.85395237594759,110.48793150268439,35452127.0,4.729862629945409
2015-11-11,113.59,114.14,112.95,113.14,22748808.0,0.0,1.0,110.79029077851271,111.32673465498232,110.16606517680263,110.35138215231031,22748808.0,4.72862598991501
2015-11-12,112.65,113.23,111.96,112.04,31196876.0,0.0,1.0,109.87345942600103,110.4391638775508,109.20046619915735,109.27849439937111,31196876.0,4.718855950391908
2015-11-13,111.57,111.69,109.78,109.84,52836036.0,0.0,1.0,108.82007872311526,108.9371210234359,107.07419774333238,107.13271889349271,52836036.0,4.699024761459715
2015-11-16,109.74,111.44,109.48,111.42,33980633.0,0.0,1.0,107.0351836432255,108.6932828977679,106.78159199253078,108.67377584771447,33980633.0,4.71330684459267
2015-11-17,111.61,112.29,111.2099,111.49,30488641.0,0.0,1.0,108.85909282322214,109.52233252503912,108.46885428690308,108.7420505229015,30488641.0,4.71393490077948
2015-11-18,111.94,113.74,111.83,113.63,32966463.0,0.0,1.0,109.1809591491039,110.9365936539135,109.07367037380999,110.82930487861958,32966463.0,4.7329475559299174
2015-11-19,113.68,114.23,113.49,113.71,26188119.0,0.0,1.0,110.8780725037532,111.41451638022279,110.6927555282455,110.90733307883335,26188119.0,4.7336513476366315
2015-11-20,114.24,114.57,114.14,114.48,22727591.0,0.0,1.0,111.4242699052495,111.74613623113126,111.32673465498232,111.6583545058908,22727591.0,4.740400135248196
2015-11-23,114.53,114.94,113.66,114.15,20696175.0,0.0,1.0,111.70712213102439,112.10701665711991,110.85856545369974,111.33648818000904,20696175.0,4.737513372975805
2015-11-24,113.42,114.32,112.8377,114.05,26374412.0,0.0,1.0,110.62448085305847,111.50229810546327,110.05653309075257,111.23895292974183,26374412.0,4.736636948730397
2015-11-25,114.19,114.36,113.91,114.15,14159935.0,0.0,1.0,111.37550228011591,111.54131220557015,111.10240357936775,111.33648818000904,14159935.0,4.737513372975805
2015-11-27,114.395,114.541,113.92,114.31,8827991.0,0.0,1.0,111.57544954316367,111.71785100855378,111.11215710439447,111.49254458043656,8827991.0,4.738914056037687
2015-11-30,114.6,114.65,113.65,114.02,25041649.0,0.0,1.0,111.77539680621143,111.82416443134504,110.84881192867303,111.20969235466167,25041649.0,4.736373871603436
2015-12-01,114.475,115.16,114.34,115.16,28639445.0,0.0,1.0,111.65347774337742,112.32159420770775,111.52180515551672,112.32159420770775,28639445.0,4.746322465743975
2015-12-02,115.23,115.75,114.28,114.45,22395483.0,0.0,1.0,112.3898688828948,112.89705218428423,111.46328400535639,111.62909393081064,22395483.0,4.740138046398576
2015-12-03,114.76,114.96,111.8432,112.51,42754345.0,0.0,1.0,111.93145320663896,112.12652370717335,109.08654502684526,109.73691007562695,42754345.0,4.72304210658298
2015-12-04,112.84,115.33,112.62,115.14,40037322.0,0.0,1.0,110.05877640150871,112.48740413316199,109.84419885092088,112.30208715765431,40037322.0,4.7461487792476635
2015-12-07,115.22,115.29,114.07,114.62,25892101.0,0.0,1.0,112.38011535786808,112.44839003305512,111.25845997979526,111.79490385626488,25892101.0,4.741622309123591
2015-12-08,113.44,114.995,113.38,114.63,30792648.0,0.0,1.0,110.6439879031119,112.16066104476688,110.58546675295159,111.80465738129159,30792648.0,4.741709550126918
2015-12-09,114.11,114.76,112.2,112.89,48509199.0,0.0,1.0,111.29747407990214,111.93145320663896,109.43455079979863,110.1075440266423,48509199.0,4.726413893273455
2015-12-10,113.15,114.16,112.811,113.4,30154621.0,0.0,1.0,110.36113567733703,111.34624170503575,110.03049117893123,110.60497380300504,30154621.0,4.730921391293652
2015-12-11,112.09,112.39,110.72,110.79,56022221.0,0.0,1.0,109.3272620245047,109.6198677753063,107.99102909584406,108.05930377103111,56022221.0,4.707636517532581
2015-12-14,110.98,111.68,109.38,111.63,53098514.0,0.0,1.0,108.24462074653879,108.9273674984092,106.68405674226358,108.87859987327558,53098514.0,4.715189831026641
2015-12-15,112.6,113.28,112.17,112.31,48428014.0,0.0,1.0,109.82469180086743,110.48793150268439,109.40529022471847,109.54183957509255,48428014.0,4.721262904974945
2015-12-16,113.07,114.17,111.89,113.98,44944106.0,0.0,1.0,110.28310747712327,111.35599523006248,109.1321915239703,111.1706782545548,44944106.0,4.736022994406854
2015-12-17,114.46,114.48,112.3,112.32,45668795.0,0.0,1.0,111.63884745583735,111.6583545058908,109.53208605006583,109.55159310011926,45668795.0,4.721351940277501
2015-12-18,111.58,111.88,109.83,109.83,53746061.0,0.34233,1.0,109.16904481732624,109.46256259331832,107.45685779070568,107.45685779070568,53746061.0,4.698933715800255
2015-12-21,110.87,111.07,110.05,111.05,26432807.0,0.0,1.0,108.47438608081163,108.67006459813967,107.67210415976656,108.65049674640687,26432807.0,4.709980550340436
2015-12-22,111.65,111.94,111.05,111.78,26540310.0,0.0,1.0,109.23753229839107,109.52126614851674,108.65049674640687,109.3647233346543,26540310.0,4.716532653841552
2015-12-23,112.34,112.69,112.16,112.61,25656928.0,0.0,1.0,109.91262318317288,110.25506058849699,109.73651251757762,110.17678918156577,25656928.0,4.723930521708934
2015-12-24,112.57,112.9,112.54,112.59,11480244.0,0.0,1.0,110.13765347810015,110.46052303169147,110.10830170050095,110.15722132983296,11480244.0,4.723752901815039
2015-12-28,112.32,112.55,111.51,112.53,19183637.0,0.0,1.0,109.89305533144007,110.11808562636735,109.10055733626142,110.09851777463454,19183637.0,4.723219852761906
2015-12-29,113.215,114.545,113.13,114.3,27725673.0,0.0,1.0,110.76871669648315,112.06997883671477,110.68555332661872,111.83027265298789,27725673.0,4.738826570800765
2015-12-30,114.16,114.24,113.25,113.27,19520081.0,0.0,1.0,111.69329769085824,111.77156909778947,110.80296043701557,110.82252828874837,19520081.0,4.729774349212622
2015-12-31,112.87,113.08,111.84,111.86,29886849.0,0.0,1.0,110.43117125409225,110.63663369728671,109.42342688985272,109.44299474158552,29886849.0,4.717248089393442
2016-01-04,109.43,109.6,108.12,109.5,50807643.0,0.0,1.0,107.06550075604957,107.23182749577842,105.78380646755076,107.13398823711438,50807643.0,4.695924549256556
2016-01-05,110.04,110.18,108.8,109.31,38795182.0,0.0,1.0,107.66232023390016,107.7992951960298,106.44911342646617,106.94809364565273,38795182.0,4.694187882305744
2016-01-06,107.43,108.89,107.41,108.26,41891091.0,0.0,1.0,105.10871558276894,106.53716875926379,105.08914773103612,105.9207814296804,41891091.0,4.6845357413688316
2016-01-07,105.96,107.29,104.81,104.87,61386300.0,0.0,1.0,103.67047848040767,104.9717406206393,102.54532700577131,102.60403056096973,61386300.0,4.652721487846314
2016-01-08,105.67,106.29,103.9,104.01,69344012.0,0.0,1.0,103.38674463028198,103.99334803399898,101.65498975192864,101.76261293645906,69344012.0,4.644487048365042
2016-01-11,104.79,105.06,102.73,104.33,50024094.0,0.0,1.0,102.52575915403851,102.7899251524314,100.51027042555947,102.07569856418397,50024094.0,4.647558952479878
2016-01-12,105.31,106.08,104.08,105.54,46734241.0,0.0,1.0,103.03452329909148,103.7878855908045,101.83110041752388,103.25955359401875,46734241.0,4.659090027977522
2016-01-13,106.0,106.23,101.74,101.9,69870673.0,0.0,1.0,103.70961418387328,103.93464447880056,99.54166176478554,99.698204578648,69870673.0,4.623991940228679
2016-01-14,102.3,104.98,100.67,104.07,78445735.0,0.0,1.0,100.08956161330413,102.71165374550017,98.49478169708041,101.82131649165747,78445735.0,4.6450637496497675
2016-01-15,100.57,101.94,99.51,100.84,91443918.0,0.0,1.0,98.39694243841637,99.7373402821136,97.35984629657766,98.66110843680927,91443918.0,4.6135351023197195
2016-01-19,102.2,102.37,99.88,101.06,56563845.0,0.0,1.0,99.9917223546401,100.15804909436895,97.72185155363456,98.87635480587014,56563845.0,4.615714399863762
2016-01-20,99.48,101.83,97.25,100.75,86674981.0,0.0,1.0,97.33049451897844,99.62971709758318,95.14867905077054,98.57305310401163,86674981.0,4.612642200826793
2016-01-21,101.19,102.349,99.82,100.85,61660101.0,0.0,1.0,99.00354584213338,100.1375028500495,97.66314799843614,98.67089236267566,61660101.0,4.613634264400221
2016-01-22,102.84,103.81,102.5305,103.77,42229803.0,0.0,1.0,100.6178936100899,101.566934419131,100.31508110452472,101.52779871566538,42229803.0,4.642176911617187
2016-01-25,103.46,103.99,102.14,102.23,38881485.0,0.0,1.0,101.22449701380688,101.74304508472625,99.93301879944167,100.0210741322393,38881485.0,4.627225176768922
2016-01-26,102.65,103.59,101.76,103.15,36143916.0,0.0,1.0,100.43199901862825,101.35168805007014,99.56122961651836,100.9211953119484,36143916.0,4.636184239517261
2016-01-27,102.55,102.99,100.15,100.58,54524736.0,0.0,1.0,100.3341597599642,100.76465249808594,97.98601755202746,98.40672636428279,54524736.0,4.610953430743819
2016-01-28,102.19,102.29,100.26,102.0,47641532.0,0.0,1.0,99.98193842877369,100.07977768743773,98.09364073655789,99.79604383731203,47641532.0,4.624972813284271
2016-01-29,102.0,104.17,101.94,104.13,54245067.0,0.0,1.0,99.79604383731203,101.91915575032151,99.7373402821136,101.88002004685589,54245067.0,4.645640118541804
2016-02-01,103.62,104.8,103.23,104.41,32750348.0,0.0,1.0,101.38103982766934,102.53554307990491,100.99946671887962,102.15396997111519,32750348.0,4.648325456302019
2016-02-02,103.97,103.97,101.84,102.15,44928088.0,0.0,1.0,101.72347723299345,101.72347723299345,99.63950102344958,99.94280272530808,44928088.0,4.626442321263631
2016-02-03,102.8,102.83,99.88,101.66,61572882.0,0.0,1.0,100.57875790662428,100.60810968422349,97.72185155363456,99.46339035785432,61572882.0,4.621633912018757
2016-02-04,101.35,102.455,100.44,101.65,49321638.0,0.0,1.0,99.16008865599582,100.24121246423337,98.26975140215313,99.45360643198792,49321638.0,4.621535540074356
2016-02-05,101.29,101.33,97.72,98.12,70749932.0,0.0,1.0,99.10138510079742,99.14052080426302,95.60852356649148,95.99988060114762,70749932.0,4.5861912193902885
2016-02-08,96.33,97.05,94.84,96.62,91673063.0,0.0,1.0,94.24855787106145,94.95300053344248,92.79075291696739,94.53229172118715,91673063.0,4.57078575912626
2016-02-09,95.36,97.78,95.18,96.32,73778426.0,0.0,1.0,93.29951706202034,95.6672271216899,93.1234063964251,94.23877394519504,73778426.0,4.567675981560511
2016-02-10,97.5,98.69,96.62,96.69,59421699.0,0.0,1.0,95.39327719743062,96.55756437553259,94.53229172118715,94.60077920225196,59421699.0,4.5715099844954565
2016-02-11,95.45,97.32,95.19,96.55,76839183.0,0.0,1.0,93.38757239481798,95.21716653183536,93.1331903222915,94.46380424012231,76839183.0,4.570061008874523
2016-02-12,97.68,98.12,96.73,98.02,49186494.0,0.0,1.0,95.56938786302588,95.99988060114762,94.63991490571757,95.90204134248357,49186494.0,4.585171539481402
2016-02-16,99.44,100.23,98.85,100.23,40565911.0,0.0,1.0,97.29135881551282,98.06428895895868,96.71410718939504,98.06428895895868,40565911.0,4.607467545036775
2016-02-17,101.01,102.64,100.7,102.5,41766451.0,0.0,1.0,98.82743517653813,100.42221509276183,98.52413347467963,100.28524013063219,41766451.0,4.629862798578463
2016-02-18,102.81,102.84,101.2,101.33,38991469.0,0.0,1.0,100.58854183249069,100.6178936100899,99.01332976799978,99.14052080426302,38991469.0,4.618382517460226
2016-02-19,100.91,101.94,100.615,101.63,28257915.0,0.0,1.0,98.72959591787408,99.7373402821136,98.4409701048152,99.4340385802551,28257915.0,4.621338767149675
2016-02-22,102.54,103.38,102.48,103.28,23979113.0,0.0,1.0,100.32437583409781,101.14622560687566,100.26567227889939,101.04838634821164,23979113.0,4.637443746538387
2016-02-23,102.67,102.96,101.51,101.58,29869660.0,0.0,1.0,100.45156687036105,100.73530072048672,99.31663146985828,99.3851189509231,29869660.0,4.620846665373099
2016-02-24,100.44,102.68,99.77,102.55,40739103.0,0.0,1.0,98.26975140215313,100.46135079622745,97.61422836910413,100.3341597599642,40739103.0,4.63035048451839
2016-02-25,102.76,103.56,101.84,103.56,29389315.0,0.0,1.0,100.53962220315867,101.32233627247092,99.63950102344958,101.32233627247092,29389315.0,4.640151154883337
2016-02-26,104.28,104.3659,103.1835,103.43,30925045.0,0.0,1.0,102.02677893485195,102.11082285804434,100.95397146360084,101.1951452362077,30925045.0,4.638895055389712
2016-02-29,103.31,104.1,102.5,102.5,27553937.0,0.0,1.0,101.07773812581084,101.85066826925669,100.28524013063219,100.28524013063219,27553937.0,4.629862798578463
2016-03-01,103.45,105.79,103.16,105.79,37699779.0,0.0,1.0,101.2147130879405,103.50415174067882,100.9309792378148,103.50415174067882,37699779.0,4.661455996998683
2016-03-02,105.63,105.85,105.01,105.83,29209756.0,0.0,1.0,103.34760892681636,103.56285529587724,102.74100552309937,103.54328744414443,29209756.0,4.661834033105633
2016-03-03,105.71,105.75,104.87,105.63,25474625.0,0.0,1.0,103.42588033374759,103.4650160372132,102.60403056096973,103.34760892681636,25474625.0,4.659942421835071
2016-03-04,105.76,106.35,104.97,105.67,31655424.0,0.0,1.0,103.47479996307962,104.05205158919739,102.70186981963376,103.38674463028198,31655424.0,4.660321030452939
2016-03-07,105.12,105.74,104.27,105.02,25861160.0,0.0,1.0,102.84862870762981,103.4552321113468,102.01699500898555,102.75078944896578,25861160.0,4.654150808209713
2016-03-08,104.3,105.2138,103.97,104.15,28372596.0,0.0,1.0,102.04634678658475,102.94040193225668,101.72347723299345,101.8995878985887,28372596.0,4.645832167706981
2016-03-09,104.57,104.84,103.96,104.82,31047351.0,0.0,1.0,102.31051278497763,102.57467878337053,101.71369330712704,102.55511093163771,31047351.0,4.65224459337402
2016-03-10,105.31,105.86,103.31,104.66,44997649.0,0.0,1.0,103.03452329909148,103.57263922174364,101.07773812581084,102.39856811777527,44997649.0,4.650717000944062
2016-03-11,105.8,106.49,105.46,106.49,31453958.0,0.0,1.0,103.51393566654522,104.18902655132703,103.18128218708752,104.18902655132703,31453958.0,4.668051084027292
2016-03-14,106.08,106.92,106.06,106.67,25374912.0,0.0,1.0,103.7878855908045,104.60973536358237,103.7683177390717,104.3651372169223,25374912.0,4.669739956637391
2016-03-15,106.27,106.75,105.95,106.63,26524632.0,0.0,1.0,103.97378018226617,104.44340862385353,103.66069455454128,104.32600151345667,26524632.0,4.669364898030088
2016-03-16,106.37,107.86,106.34,107.58,31693050.0,0.0,1.0,104.0716194409302,105.52942439502426,104.042267663331,105.25547447076498,31693050.0,4.678234756845097
2016-03-17,107.26,107.77,106.87,107.52,29623740.0,0.0,1.0,104.94238884304009,105.44136906222664,104.56081573425037,105.19677091556656,29623740.0,4.677676876774839
2016-03-18,107.46,107.635,106.8,107.37,37682293.0,0.3178,1.0,105.44926115572183,105.62098664150493,104.80161075219702,105.36094519160481,37682293.0,4.676280813446044
2016-03-21,107.16,107.89,107.12,107.79,17288559.0,0.0,1.0,105.1548746086651,105.87121520650315,105.11562306905753,105.77308635748425,17288559.0,4.680184889793537
2016-03-22,107.18,108.37,107.16,108.12,18840278.0,0.0,1.0,105.17450037846889,106.34223368179393,105.1548746086651,106.09691155924665,18840278.0,4.683241721408247
2016-03-23,107.91,107.99,106.99,107.23,20912873.0,0.0,1.0,105.89084097630693,105.96934405552206,104.98805556533294,105.22356480297834,20912873.0,4.674976060232054
2016-03-24,106.67,107.29,106.53,107.26,19017258.0,0.0,1.0,104.67404324847244,105.28244211238969,104.53666285984596,105.25300345768402,19017258.0,4.675255793554779
2016-03-28,107.56,107.58,106.92,107.11,13892303.0,0.0,1.0,105.54739000474075,105.56701577454453,104.91936537101972,105.10581018415564,13892303.0,4.673856343776539
2016-03-29,106.93,108.9,106.73,108.83,29963923.0,0.0,1.0,104.92917825592161,106.86231658159416,104.73292055788379,106.79362638728091,29963923.0,4.68978703170797
2016-03-30,109.48,110.04,109.13,109.36,23807235.0,0.0,1.0,107.43146390590384,107.98098546040974,107.08801293433764,107.31370928708114,23807235.0,4.6946451924156944
2016-03-31,109.3,109.69,109.03,109.2,21447236.0,0.0,1.0,107.2548319776698,107.63753448884354,106.98988408531874,107.15670312865089,21447236.0,4.693181063310805
2016-04-01,108.58,110.4,108.39,110.36,26389045.0,0.0,1.0,106.54830426473363,108.33424931687783,106.36185945159771,108.29499777727025,26389045.0,4.703747749349085
2016-04-04,110.31,110.435,109.68,109.94,17162988.0,0.0,1.0,108.2459333527608,108.36859441403445,107.62772160394167,107.88285661139082,17162988.0,4.699934762432514
2016-04-05,109.08,109.5,108.74,108.88,20107915.0,0.0,1.0,107.03894850982819,107.45108967570762,106.7053104231639,106.84269081179036,20107915.0,4.69024635834321
2016-04-06,109.0,110.71,108.99,110.67,25056031.0,0.0,1.0,106.96044543061306,108.63844874883644,106.95063254571117,108.59919720922888,25056031.0,4.706552800276694
2016-04-07,110.04,110.225,108.61,109.08,28567202.0,0.0,1.0,107.98098546040974,108.16252383109472,106.57774291943932,107.03894850982819,28567202.0,4.692081557977388
2016-04-08,109.77,110.02,108.615,109.0,22897951.0,0.0,1.0,107.71603756805868,107.96135969060596,106.58264936189025,106.96044543061306,22897951.0,4.6913478822291435
2016-04-11,109.48,110.02,108.585,108.6,25772058.0,0.0,1.0,107.43146390590384,107.96135969060596,106.55321070718458,106.56793003453741,25772058.0,4.687671407499835
2016-04-12,108.66,109.72,108.015,109.51,28564087.0,0.0,1.0,106.62680734394877,107.66697314354923,105.9938762677768,107.46090256060951,28564087.0,4.696015869287668
2016-04-13,110.32,111.08,110.21,110.91,25356728.0,0.0,1.0,108.25574623766268,109.00152549020642,108.14780450374188,108.83470644687426,25356728.0,4.70871906161665
2016-04-14,110.0,111.33,110.0,110.92,17199671.0,0.0,1.0,107.94173392080218,109.2468476127537,107.94173392080218,108.84451933177616,17199671.0,4.708809220747577
2016-04-15,110.83,111.055,110.36,110.64,21353343.0,0.0,1.0,108.75620336765914,108.97699327795169,108.29499777727025,108.5697585545232,21353343.0,4.706281687356503
2016-04-18,110.33,111.265,110.25,111.23,17126086.0,0.0,1.0,108.26555912256458,109.1830638608914,108.18705604334946,109.14871876373479,17126086.0,4.711600129603938
2016-04-19,111.44,111.44,109.88,110.55,42481435.0,0.0,1.0,109.3547893466745,109.3547893466745,107.82397930197948,108.48144259040619,42481435.0,4.705467907303455
2016-04-20,110.54,111.15,110.17,110.64,18078307.0,0.0,1.0,108.4716297055043,109.07021568451965,108.10855296413433,108.5697585545232,18078307.0,4.706281687356503
2016-04-21,110.58,111.05,110.15,110.65,20215983.0,0.0,1.0,108.51088124511186,108.97208683550073,108.08892719433055,108.57957143942511,20215983.0,4.7063720664970585
2016-04-22,109.21,109.72,108.12,108.98,39073996.0,0.0,1.0,107.16651601355277,107.66697314354923,106.09691155924665,106.94081966080928,39073996.0,4.691164379154952
2016-04-25,108.62,108.99,108.45,108.98,14351890.0,0.0,1.0,106.5875558043412,106.95063254571117,106.42073676100905,106.94081966080928,14351890.0,4.691164379154952
2016-04-26,109.2,109.39,108.12,108.45,19118334.0,0.0,1.0,107.15670312865089,107.34314794178682,106.09691155924665,106.42073676100905,19118334.0,4.6862892372728835
2016-04-27,107.34,107.83,106.69,107.58,33059790.0,0.0,1.0,105.33150653689914,105.81233789709181,104.69366901827621,105.56701577454453,33059790.0,4.678234756845097
